5.9244251919020323171594	-16.8645994719490737168144	-108339.516338	-108335.624518	0.000000	1.000000
6.1980695119061115505588	-16.3161044667094614624148	15653.327705	15657.219526	0.258000	1.000000
6.3956646572522881655232	-16.1859431836069482812945	28456.808776	28460.700596	0.258000	1.000000
6.4893102876914348087212	-14.6087109612080681131374	54955.669726	54959.561547	0.258000	1.000000
3.7130200815048559626064	-13.2933892276201426341231	64895.101065	64898.992885	0.258000	1.000000
3.0596167404729972538746	-12.7082260239847180116612	65210.227292	65214.119113	0.258000	1.000000
3.1456454353087481834450	-12.3917848742614644663718	65302.278658	65306.170478	0.258000	1.000000
2.9690135075634072059358	-12.0719120834770325956242	65354.430989	65358.322809	0.258000	1.000000
2.9615752501144556596557	-12.0942718829862272400533	65354.762224	65358.654044	0.258000	1.000000
2.6995290109530176714259	-12.0033803811803245764622	65355.166192	65359.058012	0.258000	1.000000
2.7169882141381802576063	-12.0437173490654814145273	65358.082563	65361.974383	0.258000	1.000000
2.3964508504403525535054	-12.0934066359702949711163	65364.906053	65368.797874	0.258000	1.000000
1.9817841579521118244855	-12.0662042312619757211678	65367.427061	65371.318882	0.258000	1.000000
2.1251613527631709743559	-12.1183447229480893980735	65368.338563	65372.230383	0.258000	1.000000
2.1042362233161862050679	-12.1448884453403618266520	65368.398588	65372.290409	0.258000	1.000000
2.1673922596986767707961	-12.1461636194820030709707	65367.738369	65371.630189	0.258000	1.000000
1.9233493603267013405400	-12.1505146942858157643741	65369.622367	65373.514187	0.258000	1.000000
1.8702774253937362036737	-12.1321065389723159455571	65370.027836	65373.919656	0.258000	1.000000
1.8850144646142978910319	-12.0896186756694348218844	65369.062391	65372.954211	0.258000	1.000000
1.8329112688781290518847	-12.1108008255188153157178	65369.893351	65373.785172	0.258000	1.000000
1.8394750006096174388404	-12.0918771507975613133112	65369.279061	65373.170881	0.258000	1.000000
1.8714696222914601886345	-12.1029745785785518563671	65369.587240	65373.479061	0.258000	1.000000
2.0388801323384870833877	-12.1049746657258481263852	65368.803757	65372.695577	0.258000	1.000000
1.6345712833366263794233	-12.1890750142397692457052	65368.529742	65372.421562	0.258000	1.000000
1.3662728311554563909169	-12.1190728322750196355173	65367.578508	65371.470328	0.258000	1.000000
1.8272226200390504491367	-12.1529349097098755549951	65369.954387	65373.846207	0.258000	1.000000
1.7865940228121799382421	-12.1388427623467443083882	65370.214043	65374.105863	0.258000	1.000000
1.6407401317789798156355	-12.1019081347469477094592	65369.568248	65373.460068	0.258000	1.000000
1.5923921052903953210489	-12.1263491193157637582090	65369.851062	65373.742883	0.258000	1.000000
1.8491833740851117973136	-12.1884930181365795931470	65368.522522	65372.414343	0.258000	1.000000
1.6778204065756321394787	-12.1554061975830673958399	65369.954629	65373.846449	0.258000	1.000000
1.8022701666770426509601	-12.1435689084299358597718	65370.152522	65374.044342	0.258000	1.000000
1.8228516844148969777706	-12.1519419199789755481333	65369.985082	65373.876902	0.258000	1.000000
1.7806079008449584577534	-12.1327262541361360348446	65370.235152	65374.126973	0.258000	1.000000
1.7646147886196319465313	-12.1180274653544106655545	65370.125534	65374.017354	0.258000	1.000000
1.7594903805668948848506	-12.1730490318876469757470	65369.469532	65373.361353	0.258000	1.000000
1.7815427016942695370716	-12.1934020693035609639310	65368.423967	65372.315787	0.258000	1.000000
1.8434997148984308967812	-12.0972967386033634085152	65369.477788	65373.369608	0.258000	1.000000
1.6204221555876940907837	-12.1077759477325432868611	65369.665892	65373.557712	0.258000	1.000000
1.6872505834741589048065	-12.1577510702998754510418	65369.919573	65373.811394	0.258000	1.000000
1.6882355440920839839691	-12.1549113633908554277241	65369.985312	65373.877132	0.258000	1.000000
1.6919642132211276663867	-12.1441613625334614567919	65370.160181	65374.052002	0.258000	1.000000
1.6919642132211276663867	-12.1441613625334614567919	65370.160181	65374.052002	0.258000	1.000000
1.6919642132211276663867	-12.1441613625334614567919	65370.160181	65374.052002	0.258000	1.000000
1.5763444786314984025211	-12.1344082446418699561264	65369.789866	65373.681686	0.258000	1.000000
1.5942948610031157929967	-12.1374678431924518662299	65369.880301	65373.772121	0.258000	1.000000
1.7132403287011221948433	-12.1482970323308983040533	65370.136205	65374.028025	0.258000	1.000000
1.8915469334100307730040	-12.1658737150586784281359	65369.367897	65373.259717	0.258000	1.000000
1.7171731288283484939683	-12.2244145848033483048312	65366.133204	65370.025025	0.258000	1.000000
1.6900524906157812221608	-12.1993570404721651811997	65368.057881	65371.949701	0.258000	1.000000
1.6455514698675213214329	-12.0790331745983419153845	65368.590292	65372.482112	0.258000	1.000000
1.6201918563300774511760	-12.1521466254935166517726	65369.837769	65373.729589	0.258000	1.000000
1.6872334262446204711239	-12.1803238052950764114257	65369.121945	65373.013765	0.258000	1.000000
1.5866214490264256564700	-12.1454262477560455124603	65369.776900	65373.668721	0.258000	1.000000
1.6029409764884607891844	-12.1244962236428897028873	65369.887169	65373.778990	0.258000	1.000000
1.6141542330642602021129	-12.0921676598491547593994	65369.111434	65373.003254	0.258000	1.000000
1.6099072876284625799315	-12.1593428881760576842908	65369.632832	65373.524653	0.258000	1.000000
1.6099072876284625799315	-12.1593428881760576842908	65369.632832	65373.524653	0.258000	1.000000
1.8767975507922403100025	-12.1882714945499248671013	65368.418109	65372.309929	0.258000	1.000000
